stress_level,method,task,assumption,seed,task_success,unsafe_affordance_rejection_recall,physical_violation_rate,test_query_cost,human_query_burden,planning_regret_to_oracle
0.4,failure_retrieval_policy,container_liquid_transfer,rigidity_or_deformation,4,0.596154,0.115385,0.250000,0.004747,0.000000,0.217653
0.4,failure_retrieval_policy,container_liquid_transfer,rigidity_or_deformation,5,0.557692,0.129032,0.307692,0.002637,0.000000,0.228082
0.4,failure_retrieval_policy,container_liquid_transfer,rigidity_or_deformation,6,0.538462,0.303030,0.403846,0.002637,0.000000,0.232684
0.4,failure_retrieval_policy,container_liquid_transfer,tool_reach_and_contact,0,0.615385,0.272727,0.173077,0.003165,0.000000,0.169558
0.4,failure_retrieval_policy,container_liquid_transfer,tool_reach_and_contact,1,0.538462,0.357143,0.288462,0.004219,0.000000,0.199311
0.4,failure_retrieval_policy,container_liquid_transfer,tool_reach_and_contact,2,0.692308,0.280000,0.192308,0.002637,0.000000,0.173797
0.4,failure_retrieval_policy,container_liquid_transfer,tool_reach_and_contact,3,0.615385,0.233333,0.211538,0.003692,0.000000,0.187760
0.4,failure_retrieval_policy,container_liquid_transfer,tool_reach_and_contact,4,0.480769,0.212121,0.326923,0.002637,0.000000,0.229281
0.4,failure_retrieval_policy,container_liquid_transfer,tool_reach_and_contact,5,0.615385,0.157895,0.365385,0.003692,0.000000,0.221055
0.4,failure_retrieval_policy,container_liquid_transfer,tool_reach_and_contact,6,0.653846,0.217391,0.211538,0.006329,0.000000,0.178600
0.4,failure_retrieval_policy,container_liquid_transfer,articulation_direction,0,0.634615,0.184211,0.346154,0.002637,0.000000,0.202228
0.4,failure_retrieval_policy,container_liquid_transfer,articulation_direction,1,0.615385,0.178571,0.346154,0.002637,0.000000,0.219752
0.4,failure_retrieval_policy,container_liquid_transfer,articulation_direction,2,0.634615,0.162162,0.365385,0.006329,0.000000,0.205887
0.4,failure_retrieval_policy,container_liquid_transfer,articulation_direction,3,0.576923,0.344828,0.307692,0.004219,0.000000,0.205231
0.4,failure_retrieval_policy,container_liquid_transfer,articulation_direction,4,0.557692,0.161290,0.230769,0.003165,0.000000,0.208725
0.4,failure_retrieval_policy,container_liquid_transfer,articulation_direction,5,0.615385,0.354839,0.326923,0.004219,0.000000,0.187886
0.4,failure_retrieval_policy,container_liquid_transfer,articulation_direction,6,0.519231,0.391304,0.326923,0.006329,0.000000,0.219099
0.4,failure_retrieval_policy,container_liquid_transfer,clearance_and_collision,0,0.576923,0.285714,0.230769,0.003165,0.000000,0.186923
0.4,failure_retrieval_policy,container_liquid_transfer,clearance_and_collision,1,0.557692,0.282051,0.423077,0.004219,0.000000,0.216387
0.4,failure_retrieval_policy,container_liquid_transfer,clearance_and_collision,2,0.519231,0.290323,0.269231,0.004219,0.000000,0.202698
0.4,failure_retrieval_policy,container_liquid_transfer,clearance_and_collision,3,0.653846,0.142857,0.423077,0.002110,0.000000,0.223738
0.4,failure_retrieval_policy,container_liquid_transfer,clearance_and_collision,4,0.615385,0.281250,0.307692,0.003165,0.000000,0.203160
0.4,failure_retrieval_policy,container_liquid_transfer,clearance_and_collision,5,0.653846,0.161290,0.384615,0.003165,0.000000,0.232363
0.4,failure_retrieval_policy,container_liquid_transfer,clearance_and_collision,6,0.634615,0.258065,0.192308,0.003165,0.000000,0.180188
0.4,failure_retrieval_policy,container_liquid_transfer,mass_or_inertia,0,0.519231,0.277778,0.384615,0.004747,0.000000,0.226576
0.4,failure_retrieval_policy,container_liquid_transfer,mass_or_inertia,1,0.576923,0.285714,0.250000,0.003165,0.000000,0.194445
0.4,failure_retrieval_policy,container_liquid_transfer,mass_or_inertia,2,0.576923,0.228571,0.307692,0.004747,0.000000,0.205448
0.4,failure_retrieval_policy,container_liquid_transfer,mass_or_inertia,3,0.557692,0.241379,0.307692,0.004219,0.000000,0.223964
0.4,failure_retrieval_policy,container_liquid_transfer,mass_or_inertia,4,0.557692,0.205882,0.288462,0.003165,0.000000,0.213128
0.4,failure_retrieval_policy,container_liquid_transfer,mass_or_inertia,5,0.557692,0.297297,0.307692,0.004219,0.000000,0.206901
0.4,failure_retrieval_policy,container_liquid_transfer,mass_or_inertia,6,0.538462,0.175000,0.403846,0.002637,0.000000,0.236708
0.4,failure_retrieval_policy,tool_use_reachability,support_stability,0,0.538462,0.161290,0.250000,0.003120,0.000000,0.191649
0.4,failure_retrieval_policy,tool_use_reachability,support_stability,1,0.615385,0.185185,0.230769,0.002600,0.000000,0.161417
0.4,failure_retrieval_policy,tool_use_reachability,support_stability,2,0.615385,0.300000,0.211538,0.004160,0.000000,0.166129
0.4,failure_retrieval_policy,tool_use_reachability,support_stability,3,0.692308,0.166667,0.211538,0.002080,0.000000,0.164159
0.4,failure_retrieval_policy,tool_use_reachability,support_stability,4,0.596154,0.333333,0.250000,0.003120,0.000000,0.186499
0.4,failure_retrieval_policy,tool_use_reachability,support_stability,5,0.692308,0.354839,0.288462,0.002080,0.000000,0.174721
0.4,failure_retrieval_policy,tool_use_reachability,support_stability,6,0.576923,0.260870,0.307692,0.003120,0.000000,0.197217
0.4,failure_retrieval_policy,tool_use_reachability,containment_or_leakage,0,0.596154,0.189189,0.250000,0.003640,0.000000,0.169703
0.4,failure_retrieval_policy,tool_use_reachability,containment_or_leakage,1,0.673077,0.156250,0.346154,0.002600,0.000000,0.182998
0.4,failure_retrieval_policy,tool_use_reachability,containment_or_leakage,2,0.634615,0.321429,0.326923,0.002600,0.000000,0.181794
0.4,failure_retrieval_policy,tool_use_reachability,containment_or_leakage,3,0.596154,0.230769,0.346154,0.003120,0.000000,0.197428
0.4,failure_retrieval_policy,tool_use_reachability,containment_or_leakage,4,0.538462,0.117647,0.192308,0.002080,0.000000,0.174207
0.4,failure_retrieval_policy,tool_use_reachability,containment_or_leakage,5,0.576923,0.290323,0.307692,0.003120,0.000000,0.178786
0.4,failure_retrieval_policy,tool_use_reachability,containment_or_leakage,6,0.500000,0.125000,0.250000,0.003120,0.000000,0.183197
0.4,failure_retrieval_policy,tool_use_reachability,rigidity_or_deformation,0,0.653846,0.357143,0.288462,0.003120,0.000000,0.175413
0.4,failure_retrieval_policy,tool_use_reachability,rigidity_or_deformation,1,0.653846,0.206897,0.211538,0.005719,0.000000,0.171388
0.4,failure_retrieval_policy,tool_use_reachability,rigidity_or_deformation,2,0.634615,0.346154,0.173077,0.004160,0.000000,0.160943
0.4,failure_retrieval_policy,tool_use_reachability,rigidity_or_deformation,3,0.788462,0.264706,0.346154,0.005199,0.000000,0.188125
0.4,failure_retrieval_policy,tool_use_reachability,rigidity_or_deformation,4,0.576923,0.117647,0.365385,0.002600,0.000000,0.219867
0.4,failure_retrieval_policy,tool_use_reachability,rigidity_or_deformation,5,0.576923,0.147059,0.307692,0.003120,0.000000,0.205482
0.4,failure_retrieval_policy,tool_use_reachability,rigidity_or_deformation,6,0.576923,0.178571,0.365385,0.002600,0.000000,0.221504
0.4,failure_retrieval_policy,tool_use_reachability,tool_reach_and_contact,0,0.615385,0.205128,0.307692,0.005719,0.000000,0.202425
0.4,failure_retrieval_policy,tool_use_reachability,tool_reach_and_contact,1,0.538462,0.161290,0.307692,0.004160,0.000000,0.219172
0.4,failure_retrieval_policy,tool_use_reachability,tool_reach_and_contact,2,0.557692,0.076923,0.423077,0.003640,0.000000,0.229335
0.4,failure_retrieval_policy,tool_use_reachability,tool_reach_and_contact,3,0.596154,0.250000,0.346154,0.006759,0.000000,0.205469
0.4,failure_retrieval_policy,tool_use_reachability,tool_reach_and_contact,4,0.423077,0.205882,0.461538,0.001560,0.000000,0.248832
0.4,failure_retrieval_policy,tool_use_reachability,tool_reach_and_contact,5,0.615385,0.222222,0.307692,0.001560,0.000000,0.206227
0.4,failure_retrieval_policy,tool_use_reachability,tool_reach_and_contact,6,0.653846,0.222222,0.346154,0.002600,0.000000,0.198178
0.4,failure_retrieval_policy,tool_use_reachability,articulation_direction,0,0.711538,0.200000,0.269231,0.002600,0.000000,0.165640
0.4,failure_retrieval_policy,tool_use_reachability,articulation_direction,1,0.557692,0.096774,0.288462,0.002080,0.000000,0.209788
0.4,failure_retrieval_policy,tool_use_reachability,articulation_direction,2,0.615385,0.250000,0.192308,0.002600,0.000000,0.180037
0.4,failure_retrieval_policy,tool_use_reachability,articulation_direction,3,0.557692,0.206897,0.230769,0.004160,0.000000,0.172602
0.4,failure_retrieval_policy,tool_use_reachability,articulation_direction,4,0.596154,0.121212,0.250000,0.003120,0.000000,0.169467
0.4,failure_retrieval_policy,tool_use_reachability,articulation_direction,5,0.576923,0.258065,0.403846,0.004160,0.000000,0.206508
0.4,failure_retrieval_policy,tool_use_reachability,articulation_direction,6,0.634615,0.218750,0.346154,0.002600,0.000000,0.189859
0.4,failure_retrieval_policy,tool_use_reachability,clearance_and_collision,0,0.500000,0.235294,0.211538,0.002600,0.000000,0.173807
0.4,failure_retrieval_policy,tool_use_reachability,clearance_and_collision,1,0.653846,0.250000,0.230769,0.002080,0.000000,0.169456
0.4,failure_retrieval_policy,tool_use_reachability,clearance_and_collision,2,0.711538,0.205882,0.153846,0.006239,0.000000,0.153995
0.4,failure_retrieval_policy,tool_use_reachability,clearance_and_collision,3,0.519231,0.206897,0.307692,0.002600,0.000000,0.197004
0.4,failure_retrieval_policy,tool_use_reachability,clearance_and_collision,4,0.615385,0.148148,0.269231,0.004160,0.000000,0.191424
0.4,failure_retrieval_policy,tool_use_reachability,clearance_and_collision,5,0.634615,0.275862,0.288462,0.003640,0.000000,0.184760
0.4,failure_retrieval_policy,tool_use_reachability,clearance_and_collision,6,0.730769,0.236842,0.307692,0.003120,0.000000,0.183637
0.4,failure_retrieval_policy,tool_use_reachability,mass_or_inertia,0,0.673077,0.187500,0.269231,0.001560,0.000000,0.173105
0.4,failure_retrieval_policy,tool_use_reachability,mass_or_inertia,1,0.653846,0.266667,0.250000,0.003120,0.000000,0.175127
0.4,failure_retrieval_policy,tool_use_reachability,mass_or_inertia,2,0.576923,0.294118,0.442308,0.004160,0.000000,0.207200
0.4,failure_retrieval_policy,tool_use_reachability,mass_or_inertia,3,0.538462,0.093750,0.288462,0.004160,0.000000,0.184388
0.4,failure_retrieval_policy,tool_use_reachability,mass_or_inertia,4,0.615385,0.240000,0.269231,0.003640,0.000000,0.178821
0.4,failure_retrieval_policy,tool_use_reachability,mass_or_inertia,5,0.711538,0.294118,0.211538,0.005719,0.000000,0.154209
0.4,failure_retrieval_policy,tool_use_reachability,mass_or_inertia,6,0.615385,0.259259,0.326923,0.004679,0.000000,0.187661
0.4,failure_retrieval_policy,door_drawer_opening,support_stability,0,0.615385,0.240000,0.192308,0.004511,0.000000,0.167079
0.4,failure_retrieval_policy,door_drawer_opening,support_stability,1,0.480769,0.173913,0.250000,0.002506,0.000000,0.192155
0.4,failure_retrieval_policy,door_drawer_opening,support_stability,2,0.615385,0.310345,0.250000,0.002005,0.000000,0.164571
0.4,failure_retrieval_policy,door_drawer_opening,support_stability,3,0.673077,0.303030,0.269231,0.002506,0.000000,0.166626
0.4,failure_retrieval_policy,door_drawer_opening,support_stability,4,0.634615,0.333333,0.269231,0.004010,0.000000,0.163391
0.4,failure_retrieval_policy,door_drawer_opening,support_stability,5,0.634615,0.225806,0.153846,0.003509,0.000000,0.159875
0.4,failure_retrieval_policy,door_drawer_opening,support_stability,6,0.788462,0.533333,0.173077,0.002506,0.000000,0.113974
0.4,failure_retrieval_policy,door_drawer_opening,containment_or_leakage,0,0.596154,0.066667,0.269231,0.005513,0.000000,0.184376
0.4,failure_retrieval_policy,door_drawer_opening,containment_or_leakage,1,0.576923,0.310345,0.211538,0.003509,0.000000,0.161817
0.4,failure_retrieval_policy,door_drawer_opening,containment_or_leakage,2,0.634615,0.068966,0.384615,0.002005,0.000000,0.204193
0.4,failure_retrieval_policy,door_drawer_opening,containment_or_leakage,3,0.750000,0.272727,0.230769,0.002005,0.000000,0.151759
0.4,failure_retrieval_policy,door_drawer_opening,containment_or_leakage,4,0.653846,0.181818,0.211538,0.003007,0.000000,0.165333
0.4,failure_retrieval_policy,door_drawer_opening,containment_or_leakage,5,0.634615,0.250000,0.269231,0.004511,0.000000,0.150125
0.4,failure_retrieval_policy,door_drawer_opening,containment_or_leakage,6,0.730769,0.270270,0.230769,0.003509,0.000000,0.137263
0.4,failure_retrieval_policy,door_drawer_opening,rigidity_or_deformation,0,0.576923,0.240000,0.211538,0.002005,0.000000,0.171271
0.4,failure_retrieval_policy,door_drawer_opening,rigidity_or_deformation,1,0.653846,0.114286,0.269231,0.003509,0.000000,0.188266
0.4,failure_retrieval_policy,door_drawer_opening,rigidity_or_deformation,2,0.557692,0.227273,0.211538,0.004511,0.000000,0.167204
0.4,failure_retrieval_policy,door_drawer_opening,rigidity_or_deformation,3,0.615385,0.218750,0.326923,0.004010,0.000000,0.174524
0.4,failure_retrieval_policy,door_drawer_opening,rigidity_or_deformation,4,0.519231,0.228571,0.269231,0.004010,0.000000,0.177007
0.4,failure_retrieval_policy,door_drawer_opening,rigidity_or_deformation,5,0.750000,0.392857,0.211538,0.004010,0.000000,0.138364
0.4,failure_retrieval_policy,door_drawer_opening,rigidity_or_deformation,6,0.596154,0.264706,0.192308,0.002506,0.000000,0.148979
0.4,failure_retrieval_policy,door_drawer_opening,tool_reach_and_contact,0,0.557692,0.216216,0.153846,0.002506,0.000000,0.168275
0.4,failure_retrieval_policy,door_drawer_opening,tool_reach_and_contact,1,0.730769,0.193548,0.288462,0.003509,0.000000,0.162880
0.4,failure_retrieval_policy,door_drawer_opening,tool_reach_and_contact,2,0.557692,0.147059,0.173077,0.003509,0.000000,0.174651
0.4,failure_retrieval_policy,door_drawer_opening,tool_reach_and_contact,3,0.557692,0.406250,0.230769,0.002506,0.000000,0.154071
0.4,failure_retrieval_policy,door_drawer_opening,tool_reach_and_contact,4,0.634615,0.178571,0.269231,0.004010,0.000000,0.173570
0.4,failure_retrieval_policy,door_drawer_opening,tool_reach_and_contact,5,0.692308,0.258065,0.307692,0.002506,0.000000,0.167292
0.4,failure_retrieval_policy,door_drawer_opening,tool_reach_and_contact,6,0.576923,0.161290,0.326923,0.003007,0.000000,0.201981
0.4,failure_retrieval_policy,door_drawer_opening,articulation_direction,0,0.461538,0.195122,0.442308,0.003007,0.000000,0.234746
0.4,failure_retrieval_policy,door_drawer_opening,articulation_direction,1,0.615385,0.285714,0.384615,0.002506,0.000000,0.192887
0.4,failure_retrieval_policy,door_drawer_opening,articulation_direction,2,0.576923,0.189189,0.403846,0.004010,0.000000,0.219178
0.4,failure_retrieval_policy,door_drawer_opening,articulation_direction,3,0.538462,0.235294,0.288462,0.004010,0.000000,0.203627
0.4,failure_retrieval_policy,door_drawer_opening,articulation_direction,4,0.634615,0.241379,0.442308,0.003007,0.000000,0.205162
0.4,failure_retrieval_policy,door_drawer_opening,articulation_direction,5,0.557692,0.361111,0.365385,0.004010,0.000000,0.195334
0.4,failure_retrieval_policy,door_drawer_opening,articulation_direction,6,0.673077,0.277778,0.346154,0.003007,0.000000,0.173000
0.4,failure_retrieval_policy,door_drawer_opening,clearance_and_collision,0,0.576923,0.156250,0.288462,0.001504,0.000000,0.177107
0.4,failure_retrieval_policy,door_drawer_opening,clearance_and_collision,1,0.576923,0.238095,0.211538,0.002506,0.000000,0.158669
0.4,failure_retrieval_policy,door_drawer_opening,clearance_and_collision,2,0.730769,0.294118,0.326923,0.003509,0.000000,0.166320
0.4,failure_retrieval_policy,door_drawer_opening,clearance_and_collision,3,0.673077,0.258065,0.365385,0.002005,0.000000,0.180955
0.4,failure_retrieval_policy,door_drawer_opening,clearance_and_collision,4,0.711538,0.258065,0.326923,0.004511,0.000000,0.172275
0.4,failure_retrieval_policy,door_drawer_opening,clearance_and_collision,5,0.615385,0.233333,0.307692,0.001504,0.000000,0.174697
0.4,failure_retrieval_policy,door_drawer_opening,clearance_and_collision,6,0.634615,0.272727,0.288462,0.005012,0.000000,0.166087
0.4,failure_retrieval_policy,door_drawer_opening,mass_or_inertia,0,0.557692,0.130435,0.269231,0.004010,0.000000,0.196376
0.4,failure_retrieval_policy,door_drawer_opening,mass_or_inertia,1,0.634615,0.333333,0.288462,0.004511,0.000000,0.173529
0.4,failure_retrieval_policy,door_drawer_opening,mass_or_inertia,2,0.519231,0.172414,0.230769,0.003509,0.000000,0.170486
0.4,failure_retrieval_policy,door_drawer_opening,mass_or_inertia,3,0.692308,0.343750,0.326923,0.002506,0.000000,0.166256
0.4,failure_retrieval_policy,door_drawer_opening,mass_or_inertia,4,0.653846,0.250000,0.230769,0.002506,0.000000,0.154413
0.4,failure_retrieval_policy,door_drawer_opening,mass_or_inertia,5,0.653846,0.171429,0.230769,0.002506,0.000000,0.164184
0.4,failure_retrieval_policy,door_drawer_opening,mass_or_inertia,6,0.826923,0.281250,0.230769,0.004511,0.000000,0.142613
0.4,failure_retrieval_policy,cluttered_navigation_clearance,support_stability,0,0.557692,0.129032,0.403846,0.003030,0.000000,0.229810
